3 0.23 61.8 59 472 3.89 3.91 2.41
3 0.23 60.5 55 472 4.01 4.02 2.43
2 0.23 64.5 55 472 3.85 3.9 2.5
2 0.23 60.3 66 472 3.93 3.96 2.38
2 0.23 64.4 57 472 3.87 3.9 2.5
3 0.24 63.1 55 475 3.95 4.01 2.51
3 0.24 62.5 56 478 3.98 4.02 2.5
3 0.24 62.1 58 478 3.96 4.03 2.48
3 0.24 62.8 58 478 3.92 3.95 2.47
3 0.24 61.1 60 478 4.01 4.07 2.47
3 0.24 57.7 61 478 4.12 4.13 2.38
3 0.23 60.6 55 478 4.02 4.07 2.45
3 0.24 60.6 62 478 4.03 4.06 2.45
3 0.24 61.9 58 478 4.02 4.03 2.49
3 0.24 61.5 58 478 3.96 3.98 2.44
3 0.24 61.8 58 478 3.95 3.98 2.45
3 0.24 60.6 60 478 4.03 4.06 2.45
3 0.24 59.4 60 478 4.04 4.08 2.41
3 0.24 57.2 63 478 4.1 4.15 2.36
3 0.23 62.5 54 478 3.94 3.96 2.47
3 0.24 63.4 57 478 3.91 3.95 2.49
3 0.23 61.2 57 478 3.96 3.98 2.43
3 0.23 62.9 58 478 3.94 3.95 2.48
3 0.23 60.2 59 478 3.97 4.01 2.4
3 0.23 61.7 59 478 3.97 4 2.46
3 0.24 59.2 59 478 4.04 4.1 2.41
3 0.23 63.3 57 478 3.9 3.93 2.48
2 0.23 64.8 58 478 3.83 3.85 2.49
5 0.24 61.1 56 963 4.01 4.05 2.47
3 0.23 63.2 58 483 3.89 3.86 2.45
3 0.23 61.5 56 484 3.92 3.96 2.42
3 0.23 62 56 484 3.95 3.98 2.46
5 0.23 61.1 55 484 3.98 4.01 2.44
3 0.24 63.6 54 485 3.96 4 2.53
3 0.24 64.4 53 485 3.92 3.94 2.53
3 0.24 63.3 57 485 3.95 3.98 2.51
3 0.24 63.4 57 485 3.95 3.97 2.51
3 0.24 62.9 57 485 3.96 3.99 2.5
3 0.24 64 56 485 3.94 3.97 2.53
3 0.24 62.5 58 485 3.96 4.01 2.49
3 0.24 63.9 53 485 3.93 3.96 2.52
3 0.24 58.9 63 485 4.05 4.07 2.39
3 0.24 62.2 60 485 3.97 4.01 2.48
3 0.23 63.8 57 485 3.88 3.9 2.48
3 0.24 59.7 60 485 4.08 4.1 2.44
3 0.23 59.7 54 485 4.02 4.05 2.41
3 0.23 59 63 485 3.98 4.05 2.37
3 0.23 61.1 62 485 3.92 3.94 2.4
3 0.23 62.1 62 485 3.91 3.95 2.44
3 0.23 58.8 62 485 4.04 4.06 2.38
3 0.23 63.7 55 485 3.87 3.89 2.47
3 0.24 61.3 58 485 3.99 4.03 2.46
3 0.23 63.5 58 485 3.86 3.89 2.46
3 0.24 58.7 61 485 4.04 4.07 2.38
3 0.24 61.5 61 485 4.02 4.04 2.48
3 0.24 63.5 54 485 3.92 3.96 2.5
3 0.24 61.7 56 485 3.98 4 2.46
3 0.24 62.8 59 485 3.94 3.96 2.48
3 0.24 61.7 61 485 3.95 3.99 2.45
3 0.24 61.5 59 485 3.99 4.01 2.46
3 0.24 61.7 58 485 3.95 3.99 2.45
3 0.24 61.7 58 485 3.94 4 2.45
3 0.24 60.4 62 485 3.99 4.02 2.42
3 0.24 62 60 485 3.96 4.01 2.47
3 0.24 61.2 55 485 4.03 4.08 2.48
3 0.24 60.7 60 485 4.01 4.06 2.45
3 0.23 58.8 61 485 3.98 4.01 2.35
3 0.24 63.1 55 485 3.96 4 2.51
3 0.23 63.3 57 485 3.88 3.95 2.48
3 0.23 59.3 62 485 3.99 4 2.37
3 0.23 61 58 485 3.99 4.01 2.44
3 0.23 61.7 59 485 3.94 3.97 2.44
3 0.23 61 62 485 3.95 3.99 2.42
2 0.23 63.4 61 485 3.85 3.91 2.46
4 0.24 61.4 55 485 4.05 3.99 2.47
5 0.24 62.5 56 486 4.01 3.99 2.5
2 0.24 60.2 65 383 3.97 4 2.4
5 0.23 61.6 55 384 3.96 3.99 2.45
3 0.21 63.2 54 386 3.82 3.78 2.4
4 0.21 60.5 59 386 3.87 3.83 2.33
4 0.21 59.6 56 386 3.93 3.89 2.33
4 0.21 61.6 59 386 3.82 3.78 2.34
4 0.21 60.6 60 386 3.85 3.81 2.32
4 0.21 59.1 62 386 3.89 3.86 2.29
4 0.21 58.3 59 386 3.96 3.93 2.3
5 0.24 61.8 54 490 4.01 4.02 2.48
3 0.24 61.9 56 492 3.97 4.01 2.47
3 0.23 62.5 58 492 3.89 3.92 2.44
3 0.24 62.9 59 492 3.95 3.97 2.49
3 0.24 63.5 57 492 3.94 3.96 2.51
3 0.23 62 58 492 3.92 3.95 2.44
3 0.24 61.9 54 492 3.99 4.02 2.48
3 0.23 61.3 61 492 3.94 3.99 2.43
3 0.23 59.9 58 492 3.98 4.03 2.4
2 0.24 65 58 492 3.89 3.93 2.54
2 0.24 65 58 492 3.85 3.9 2.52
2 0.24 64.8 57 492 3.9 3.94 2.54
2 0.24 60.8 64 492 3.97 3.99 2.42
2 0.24 65.1 58 492 3.86 3.88 2.52
5 0.23 61.8 55 493 3.93 3.96 2.43
5 0.23 61.9 56 493 3.94 3.96 2.44
3 0.23 61.7 55 498 3.99 4.05 2.48
3 0.23 63 58 498 3.92 3.95 2.48
3 0.23 60.7 58 498 3.96 4.01 2.42
5 0.24 61.2 56 498 3.99 4.02 2.45
5 0.23 60.9 57 498 3.96 3.99 2.42
5 0.23 61.5 55 498 3.93 3.97 2.43
5 0.23 61.9 55 498 3.94 3.97 2.45
2 0.23 56.3 62 498 4.1 4.11 2.31
3 0.24 60.1 57 499 4.03 4.09 2.44
2 0.24 63.8 56 499 3.95 3.98 2.53
3 0.23 60.8 56 499 3.94 3.99 2.41
3 0.23 59.6 61 499 3.99 4.03 2.39
4 0.23 59.2 61 500 4.04 4 2.38
3 0.23 59.2 61 389 4 4.04 2.38
3 0.23 62.2 55 391 3.93 3.95 2.45
3 0.24 61.2 56 391 4 4.03 2.46
3 0.24 62.4 56 391 3.99 4.03 2.5
3 0.23 62.8 55 391 3.88 3.9 2.44
5 0.24 61.1 56 391 3.99 4.03 2.45
3 0.24 62.9 59 393 3.95 3.97 2.49
3 0.24 59.3 57 393 4.07 4.12 2.43
3 0.24 61.7 56 504 3.98 4.02 2.46
5 0.24 61.5 57 504 4 4.03 2.47
5 0.24 60.7 57 504 4.02 4.05 2.44
5 0.24 61.5 55 504 3.99 4.02 2.46
5 0.24 62.5 54 504 3.97 4 2.49
5 0.24 62.1 57 504 4 4.04 2.5
5 0.24 61.8 54 504 3.99 4.03 2.47
3 0.23 61.2 55 505 3.97 4.01 2.44
3 0.23 60.4 61 505 3.93 3.95 2.38
3 0.23 63.3 57 505 3.91 3.93 2.48
3 0.23 62.9 57 505 3.9 3.95 2.47
3 0.23 61.6 61 505 3.92 3.97 2.43
3 0.23 60.6 60 505 3.93 3.99 2.4
3 0.23 62.6 59 505 3.93 3.96 2.47
3 0.23 61.2 60 505 3.97 4 2.44
3 0.23 61.9 60 505 3.93 3.96 2.44
3 0.23 60.8 61 505 3.91 3.94 2.39
3 0.23 61.3 57 505 3.97 4.02 2.45
3 0.23 64.1 58 505 3.85 3.89 2.48
3 0.23 61.4 62 505 3.9 3.95 2.41
3 0.23 61.6 57 505 3.95 3.97 2.44
3 0.23 62.3 55 505 3.9 3.93 2.44
3 0.23 62.7 55 505 3.9 3.95 2.46
3 0.23 61.1 59 505 3.94 3.98 2.42
3 0.23 61.1 58 505 3.93 3.99 2.42
3 0.23 62.8 58 505 3.92 3.94 2.47
3 0.23 61.2 60 505 3.92 3.96 2.41
3 0.23 61.4 60 505 3.93 3.98 2.43
3 0.23 63 58 505 3.95 3.99 2.5
3 0.23 61.9 57 505 3.91 3.94 2.43
3 0.23 62.5 55 505 3.94 3.96 2.47
3 0.23 59.3 60 505 4 4.1 2.4
3 0.23 59.4 61 505 4.01 4.04 2.39
3 0.23 61.6 60 505 3.97 3.99 2.45
3 0.23 61.9 60 505 3.9 3.95 2.43
3 0.23 63.2 58 505 3.89 3.93 2.47
5 0.23 62.4 55 505 3.94 3.95 2.46
2 0.23 62.8 61 505 3.92 3.95 2.47
2 0.23 62.2 60 505 3.9 3.94 2.44
5 0.23 62.5 55 511 3.94 3.96 2.47
5 0.23 62.3 53 512 3.96 3.99 2.48
4 0.23 62.4 60 513 3.92 3.9 2.44
4 0.23 61.8 60 513 3.95 3.91 2.43
3 0.23 62.9 59 518 3.9 3.95 2.47
4 0.21 61.9 56 394 3.84 3.82 2.37
3 0.24 59.5 62 521 4.04 4.06 2.41
3 0.24 60.3 61 521 4.03 4.06 2.44
3 0.24 58.8 58 521 4.05 4.08 2.39
3 0.24 60.6 59 521 4 4.02 2.43
5 0.24 61.5 56 523 4.02 4.05 2.48
3 0.23 60.7 55 525 3.98 4 2.42
5 0.24 62.4 55 526 3.99 4.02 2.5
5 0.24 61.7 59 526 4.01 4.03 2.48
5 0.24 61.7 58 526 3.96 4.01 2.46
5 0.24 61.3 57 526 4 4.02 2.46
5 0.24 61 57 526 4.03 4.07 2.47
5 0.24 61.8 59 526 4 4.03 2.48
2 0.24 58 60 526 4.08 4.12 2.38
3 0.23 59.6 57 530 3.98 4 2.38
3 0.23 59.3 57 530 4.01 4.05 2.39
3 0.23 60.3 58 530 3.99 4.03 2.42
3 0.23 61.2 58 530 3.96 3.98 2.43
3 0.23 59.7 58 530 4.02 4.06 2.41
3 0.23 62 58 530 3.89 3.92 2.42
2 0.23 56.2 60 395 4.14 4.19 2.34
3 0.24 61.8 56 397 3.98 4.01 2.46
3 0.23 61.9 59 530 3.94 3.97 2.45
3 0.23 61.5 58 530 3.9 3.94 2.41
3 0.23 60 57 530 4 4.04 2.41
3 0.23 59.4 59 530 4.03 4.08 2.41
3 0.23 61.5 59 530 3.95 3.98 2.44
3 0.23 62.4 59 530 3.89 3.93 2.44
3 0.23 61.2 58 530 3.93 3.98 2.42
3 0.23 60.9 59 530 3.96 3.99 2.42
3 0.23 60 56 530 4.03 4.07 2.43
3 0.23 62.4 59 530 3.91 3.94 2.45
3 0.23 61 59 530 3.95 3.98 2.42
3 0.23 62.2 58 530 3.94 3.97 2.46
3 0.23 61.3 59 530 3.91 3.99 2.42
3 0.23 62.5 58 530 3.92 3.95 2.46
3 0.23 61.3 58 530 3.93 3.97 2.42
3 0.23 62.6 58 530 3.89 3.94 2.45
3 0.23 61.9 58 530 3.91 3.94 2.43
3 0.23 62 58 530 3.94 3.96 2.45
3 0.23 61.4 58 530 3.92 3.96 2.42
3 0.23 59.3 58 530 4.02 4.04 2.39
3 0.23 61.4 58 530 3.93 3.95 2.42
3 0.23 61.3 59 530 3.93 3.97 2.42
3 0.23 60.9 58 530 3.95 3.96 2.41
3 0.23 62.9 59 530 3.93 3.95 2.48
3 0.23 60 59 530 3.97 4.03 2.4
3 0.23 63.5 54 530 3.92 3.95 2.5
3 0.23 61.4 59 530 3.93 3.99 2.43
3 0.23 62.3 58 530 3.88 3.99 2.45
3 0.23 61.8 59 530 3.9 3.93 2.42
3 0.23 62.1 58 530 3.9 3.93 2.43
3 0.23 62.5 58 530 3.94 3.96 2.47
3 0.23 63.3 58 530 3.9 3.93 2.48
3 0.23 62.4 58 530 3.91 3.97 2.46
3 0.23 59.5 58 530 4 4.03 2.39
5 0.23 62.3 56 530 3.95 4.01 2.48
5 0.23 60.9 57 530 3.95 3.97 2.41
5 0.23 62 56 530 3.92 3.98 2.45
5 0.23 61.9 57 530 3.93 3.96 2.44
5 0.23 60.3 57 530 3.99 4.03 2.42
5 0.23 61 57 530 3.98 4.02 2.44
5 0.23 62.5 57 530 3.92 3.99 2.47
5 0.23 62.8 57 530 3.91 3.96 2.47
5 0.23 62.1 57 530 3.92 3.97 2.45
5 0.23 62.7 57 530 3.9 3.92 2.45
3 0.23 60.9 60 530 3.96 3.99 2.42
3 0.23 61.1 60 530 3.95 4.01 2.43
3 0.23 61.3 60 530 3.95 4.01 2.44
3 0.23 58.6 61 530 4.02 4.04 2.36
3 0.23 61.8 58 530 3.92 3.94 2.43
2 0.23 63.3 56 530 3.88 3.92 2.47
3 0.23 60.4 59 530 3.95 4 2.4
4 0.23 61.3 59 531 3.96 3.94 2.42
3 0.24 58 60 533 4.09 4.12 2.38
5 0.23 61.9 58 536 3.93 3.96 2.44
5 0.23 61.5 57 536 3.94 3.97 2.43
5 0.23 60.8 57 536 3.96 3.99 2.41
5 0.23 61.8 56 536 3.92 3.94 2.43
5 0.23 62.8 55 536 3.93 3.96 2.48
5 0.23 61.7 55 536 3.94 3.98 2.44
5 0.24 62 56 536 3.99 3.94 2.46
5 0.24 61.8 57 536 4.02 3.97 2.47
4 0.24 62.6 58 536 4.03 3.99 2.51
2 0.23 63.8 56 537 3.94 3.9 2.5
3 0.24 61.4 57 538 4.03 4.06 2.48
3 0.24 61.9 56 538 4 4.02 2.48
5 0.23 61.4 57 538 3.96 3.99 2.44
5 0.24 61.4 59 540 4 4.05 2.47
5 0.24 61.5 56 540 3.99 4.01 2.46
5 0.23 62.6 57 543 3.92 3.88 2.44
2 0.24 62.5 60 399 3.96 3.98 2.48
3 0.23 62.4 60 400 3.9 3.92 2.44
4 0.23 61.8 60 400 3.91 3.95 2.43
3 0.23 61.6 58 402 3.96 3.99 2.45
3 0.23 63.1 58 402 3.91 3.95 2.48
3 0.23 62.9 57 402 3.92 3.97 2.48
3 0.23 60.8 58 402 3.98 4.02 2.43
3 0.23 60.5 58 402 3.92 3.95 2.38
3 0.23 60.8 58 402 3.97 4.05 2.44
3 0.23 63.4 56 402 3.84 3.89 2.45
3 0.23 61 59 402 3.95 3.99 2.42
3 0.23 59.1 59 402 4.02 4.07 2.39
3 0.23 61.6 59 402 3.96 4 2.45
3 0.23 59.4 57 402 4.06 4.09 2.42
3 0.23 61.9 58 402 3.9 4.02 2.45
3 0.24 60.9 55 547 4.07 4.08 2.48
5 0.23 61.7 55 548 3.98 4 2.46
5 0.23 61.8 54 548 3.94 3.96 2.44
5 0.23 61.4 55 548 3.96 3.99 2.44
5 0.23 61.1 56 548 3.97 3.99 2.43
3 0.23 58.9 60 549 4.03 3.95 2.35
4 0.23 58.1 59 550 4.09 4.03 2.36
3 0.24 62.2 58 552 3.97 4.01 2.48
3 0.24 62.3 58 552 3.95 3.98 2.47
3 0.24 62.8 58 552 3.95 3.98 2.49
3 0.24 62 58 552 3.95 3.98 2.46
3 0.24 60.5 59 552 3.98 4.05 2.43
3 0.24 62.9 59 552 3.97 4.01 2.51
3 0.24 60.8 58 552 3.99 4.03 2.44
3 0.24 63.1 56 552 3.92 3.97 2.49
3 0.24 60.3 58 552 4.03 4.06 2.44
